ira,a401,hval,hmort,hequity,nifa,net_nifa,tfa,net_tfa,tfa_he,tw,age,inc,fsize,educ,db,marr,male,twoearn,dum91,e401,p401,pira,nohs,hs,smcol,col,icat,ecat,zhat,net_n401,hown,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5
30600,0,50000,0,50000,1049,1049,31649,31649,81649,83149,40,36060,1,13,0,1,0,0,1,0,0,1,0,0,1,0,4,3,0.3524857,31649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9000,0,0,0,0,1900,-700,10900,8300,8300,8500,40,40194,3,12,1,1,0,1,1,0,0,1,0,1,0,0,5,2,0.7125204,8300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11000,0,180000,70000,110000,4120,-6380,15120,4620,114620,114620,53,88422,5,17,0,1,0,1,1,0,0,1,0,0,0,1,7,4,0.5801663,4620,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,3000,3000,3000,3000,3000,3000,46,7938,2,12,1,0,0,0,1,0,0,0,0,1,0,0,1,2,0.3021799,3000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,152,-248,152,-248,-248,752,41,14580,3,12,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0.1152104,-248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000,0,0,0,0,3600,3100,5600,5100,5100,5100,30,29616,3,16,0,1,0,1,1,0,0,1,0,0,0,1,3,4,0.2061994,5100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,170000,100000,70000,8000,5500,8000,5500,75500,75500,33,38850,5,12,0,1,0,0,1,0,0,0,0,1,0,0,4,2,0.3719455,5500,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,90000,79500,10500,500,100,500,100,10600,10600,41,45624,4,13,0,1,0,0,1,0,0,0,0,0,1,0,5,3,0.4407951,100,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,45,5277,3,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0278493,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,125000,0,125000,387,-113,387,-113,124887,131868,36,21369,2,12,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0.2694195,-113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,3150,2650,3150,2650,2650,2650,58,15420,2,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1283302,2650,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,500,25,8925,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0278493,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,700,-100,700,-100,-100,3250,31,20475,1,17,0,1,0,0,1,0,0,0,0,0,0,1,3,4,0.2092901,-100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,70000,39000,31000,2199,1024,2199,1024,32024,32024,26,42738,3,15,0,1,0,1,1,0,0,0,0,0,1,0,5,3,0.4407951,1024,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,30,18753,1,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1200,28,14280,1,6,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,16500,0,16500,0,0,0,0,16500,18275,39,4872,2,18,0,0,1,0,1,0,0,0,0,0,0,1,1,4,0.036628,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,-315,0,-315,-315,3685,31,11364,4,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1283302,-315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,350,-2450,350,-2450,-2450,7550,27,48900,3,12,0,1,1,1,1,0,0,0,0,1,0,0,5,2,0.3243191,-2450,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,36,11400,2,11,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,80000,73000,7000,200,-11800,200,-11800,-4800,11200,46,33375,3,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.3719455,-11800,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,55000,38000,17000,12003,11422,12003,11422,28422,32039,57,11820,2,12,1,0,0,0,1,0,0,0,0,1,0,0,2,2,0.4041266,11422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,20,-2140,20,-2140,-2140,-2140,29,22440,3,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.2092901,-2140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,53,7440,1,12,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.0278493,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,1300,300,1300,300,300,6475,29,19215,1,12,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0.1152104,300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,215000,27000,188000,6500,5000,6500,5000,193000,193000,41,54852,5,12,1,1,0,1,1,0,0,0,0,1,0,0,6,2,0.6688337,5000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,58000,18000,40000,1924,-8676,1924,-8676,31324,53824,40,37062,6,18,1,1,0,1,1,0,0,0,0,0,0,1,4,4,0.5297047,-8676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,6000,6000,6000,6000,6000,10200,25,15660,1,14,0,0,1,0,1,0,0,0,0,0,1,0,2,3,0.1152104,6000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,200000,130000,70000,2500,2000,2500,2000,72000,72000,48,73650,4,17,1,1,0,1,1,0,0,0,0,0,0,1,6,4,0.6688337,2000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,240000,150000,90000,17999,11999,17999,11999,101999,121999,30,48111,3,14,0,1,0,0,1,0,0,0,0,0,1,0,5,3,0.4407951,11999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,90000,32000,58000,250,-1550,250,-1550,56450,56450,41,22617,4,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.273178,-1550,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,2000,-9050,2000,-9050,-9050,-8550,26,11100,1,18,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0.1152104,-9050,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12500,0,145000,52000,93000,30100,30100,42600,42600,135600,135600,42,79650,3,12,0,1,0,1,1,0,0,1,0,1,0,0,7,2,0.5801663,42600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,30000,0,30000,0,-200,0,-200,29800,29800,42,6297,2,13,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0.036628,-200,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,63000,58000,5000,1050,950,1050,950,5950,38950,54,20172,2,17,0,1,0,0,1,0,0,0,0,0,0,1,3,4,0.273178,950,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,1520,-980,1520,-980,-980,-980,56,29529,4,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.2092901,-980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,2400,2400,2400,2400,2400,2400,61,4146,1,12,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.0278493,2400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,2200,-4700,2200,-4700,-4700,-2266,33,21972,2,12,1,0,0,0,1,0,0,0,0,1,0,0,3,2,0.5315681,-4700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,4200,42,13440,4,14,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,65000,33000,32000,0,-2800,0,-2800,29200,29200,62,16029,5,8,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1582553,-2800,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,120000,104000,16000,8167,-4475,8167,-4475,11525,11525,29,43173,4,16,0,1,0,0,1,0,0,0,0,0,0,1,5,4,0.4407951,-4475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1875,28,11376,1,13,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,2500,33,30600,6,9,0,1,0,0,1,0,0,0,1,0,0,0,4,1,0.2951996,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,50000,46000,4000,7759,7559,7759,7559,11559,11559,35,27603,4,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.273178,7559,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,40000,15000,25000,0,-800,0,-800,24200,25950,42,9120,5,10,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.036628,-800,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,900,-1100,900,-1100,-1100,6400,61,17460,3,8,0,1,0,1,1,0,0,0,1,0,0,0,2,1,0.1283302,-1100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,250000,55700,194300,410,-6590,410,-6590,187710,187710,44,9474,5,12,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0.062312,-6590,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,125,-3475,125,-3475,-3475,-1450,37,33366,2,14,0,0,0,0,1,0,0,0,0,0,1,0,4,3,0.3086649,-3475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,3500,2825,3500,2825,2825,7650,30,4860,1,15,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0.0278493,2825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,110000,86000,24000,11500,11500,11500,11500,35500,35500,43,55281,4,13,0,1,0,1,1,0,0,0,0,0,1,0,6,3,0.5405443,11500,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,45000,36000,9000,1499,-1501,1499,-1501,7499,7499,35,43134,4,13,0,1,0,1,1,0,0,0,0,0,1,0,5,3,0.4407951,-1501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,45000,30000,15000,199,-7131,199,-7131,7869,9744,38,23850,4,9,0,1,0,1,1,0,0,0,1,0,0,0,3,1,0.273178,-7131,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49800,0,0,0,0,1899,1499,51699,51299,51299,57299,46,52440,3,13,0,1,0,1,1,0,0,1,0,0,1,0,6,3,0.3533661,51299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,70000,0,70000,100550,99350,100550,99350,169350,169350,62,26880,3,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.273178,99350,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,30000,28000,2000,0,-950,0,-950,1050,3550,37,30405,4,12,1,0,0,0,1,0,0,0,0,1,0,0,4,2,0.6028074,-950,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22071,0,250000,150000,100000,11498,11498,33569,33569,133569,363569,44,32205,5,16,0,1,0,1,1,0,0,1,0,0,0,1,4,4,0.3524857,33569,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,34010,20000,14010,400,400,400,400,14410,15410,30,21036,3,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.273178,400,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,300,-1700,2000,0,0,3200,27,12930,1,16,1,0,0,0,1,0,0,0,0,0,0,1,2,4,0.4215196,-1700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,150000,112000,38000,4999,4799,4999,4799,42799,45099,38,43020,5,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.4407951,4799,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30000,0,30000,0,0,0,0,30000,30000,38,8160,4,6,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0.062312,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,5,5,5,5,5,5,33,19200,1,13,1,0,0,0,1,0,0,0,0,0,1,0,2,3,0.4215196,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,402,-3386,402,-3386,-3386,-3386,29,16902,7,1,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1283302,-3386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,210000,130000,80000,14880,13176,14880,13176,93176,103137,33,52476,1,16,1,0,1,0,1,0,0,0,0,0,0,1,6,4,0.7472324,13176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,85000,65000,20000,0,0,0,0,20000,20000,25,27120,4,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.273178,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,30000,15600,14400,50,-150,50,-150,14250,16650,36,12636,7,16,0,1,0,0,1,0,0,0,0,0,0,1,2,4,0.1582553,-150,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,3000,3000,3000,3000,3000,3500,58,13440,3,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,3000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,130000,32500,97500,43999,30814,43999,30814,128314,128314,35,57828,2,12,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0.5405443,30814,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,20000,12000,8000,0,0,0,0,8000,8000,27,12954,5,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,58000,0,58000,250,250,250,250,58250,61600,57,39312,1,16,0,0,0,0,1,0,0,0,0,0,0,1,4,4,0.3866406,250,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,0,45,2400,3,12,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0.0486785,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,5000,-600,5000,-600,-600,6453,27,64980,1,13,1,0,1,0,1,0,0,0,0,0,1,0,6,3,0.5906146,-600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,56000,10000,46000,1950,-50,1950,-50,45950,48450,60,17544,2,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.143074,-50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,100,100,100,100,100,100,46,14040,3,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1283302,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,10000,0,10000,20,20,20,20,10020,10020,30,19980,5,9,0,1,0,1,1,0,0,0,1,0,0,0,2,1,0.1582553,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,2400,-2100,2400,-2100,-2100,2966,25,24120,1,12,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0.2060434,-2100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,8000,8000,8000,8000,8000,13000,28,24051,4,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.2092901,8000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9000,0,165000,125000,40000,3000,2700,12000,11700,51700,51700,40,52350,2,12,0,1,0,1,1,0,0,1,0,1,0,0,6,2,0.5336504,11700,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,800,800,800,800,800,800,35,21012,1,12,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0.2060434,800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,85000,0,85000,1000,1000,1000,1000,86000,86000,40,56994,3,12,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0.5405443,1000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,3350,30,26394,1,12,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0.2060434,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,30,11220,3,3,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,90,-1310,90,-1310,-1310,21190,46,29232,1,14,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0.5315681,-1310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,175000,150000,25000,0,-250,0,-250,24750,184750,56,29700,3,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.273178,-250,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4700,0,135000,9500,125500,10246,7246,14946,11946,137446,137446,45,68457,5,16,0,1,0,1,1,0,0,1,0,0,0,1,6,4,0.5336504,11946,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,-4300,0,-4300,-4300,3700,36,10944,4,13,0,1,0,1,1,0,0,0,0,0,1,0,2,3,0.1283302,-4300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47000,35000,12000,31799,31699,31799,31699,43699,43699,28,39336,3,16,0,1,0,0,1,0,0,0,0,0,0,1,4,4,0.3719455,31699,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7000,0,257000,132000,125000,4000,4000,11000,11000,136000,337000,61,28050,2,16,0,1,0,0,1,0,0,1,0,0,0,1,3,4,0.2696004,11000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,25000,0,25000,400,400,400,400,25400,27000,60,23244,1,12,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0.2694195,400,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,77400,75000,2400,17445,15645,17445,15645,18045,20545,29,31548,6,15,0,1,0,0,1,0,0,0,0,0,1,0,4,3,0.3719455,15645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,34,-9716,34,-9716,-9716,-9716,33,24840,7,12,0,1,1,1,1,0,0,0,0,1,0,0,3,2,0.2092901,-9716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,5200,-7800,16078,3078,3078,12078,47,66021,4,14,1,1,0,1,1,0,0,0,0,0,1,0,6,3,0.5000061,-7800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,135000,37000,98000,18796,17496,18796,17496,115496,115496,58,51981,5,15,0,1,0,0,1,0,0,0,0,0,1,0,6,3,0.5405443,17496,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,30000,28000,2000,1649,149,1649,149,2149,2149,32,19659,5,11,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1582553,149,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20000,0,80000,0,80000,195141,195121,215141,215121,295121,459121,61,45444,2,13,0,1,0,0,1,0,0,1,0,0,1,0,5,3,0.4624346,215121,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,300,300,300,300,300,800,64,9642,1,10,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0.0278493,300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,30000,15000,15000,5150,3550,5150,3550,18550,21425,57,34410,3,15,0,1,0,1,1,0,0,0,0,0,1,0,4,3,0.3719455,3550,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55000,54000,1000,100,-1900,100,-1900,-900,5100,29,26784,5,13,0,1,0,1,1,0,0,0,0,0,1,0,3,3,0.273178,-1900,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10800,0,63000,45000,18000,1300,861,12100,11661,29661,39661,40,24261,4,12,0,1,0,1,1,0,0,1,0,1,0,0,3,2,0.2696004,11661,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,50,-21450,50,-21450,-21450,-12407,41,26901,2,15,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0.2060434,-21450,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4400,0,200000,50000,150000,4350,4350,8750,8750,158750,167493,43,32106,2,12,0,0,0,0,1,0,0,1,0,1,0,0,4,2,0.3669286,8750,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7210,0,125000,99900,25100,23992,23692,31202,30902,56002,122064,44,46815,3,17,1,0,0,0,1,0,0,1,0,0,0,1,5,4,0.650903,30902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,85000,79000,6000,4250,2750,4250,2750,8750,8750,32,43560,4,13,0,1,0,0,1,0,0,0,0,0,1,0,5,3,0.4407951,2750,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,8299,7299,8299,7299,7299,11049,42,47265,1,18,1,0,0,0,1,0,0,0,0,0,0,1,5,4,0.5231876,7299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,75000,70015,4985,5800,5600,5800,5600,10585,18585,26,58260,3,12,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0.5405443,5600,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,16350,9950,16350,9950,9950,10700,33,22560,1,18,0,0,1,0,1,0,0,0,0,0,0,1,3,4,0.2060434,9950,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700,0,40000,60000,-20000,700,550,2400,2250,-17750,-15750,26,40608,2,12,0,1,0,1,1,0,0,1,0,1,0,0,5,2,0.4624346,2250,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4000,0,95000,30000,65000,22600,22600,26600,26600,91600,91600,38,80550,2,18,0,1,1,1,1,0,0,1,0,0,0,1,7,4,0.5801663,26600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,40,-4960,40,-4960,-4960,1056,27,17004,3,13,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0.1152104,-4960,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,10000,4000,10000,4000,4000,8200,25,34170,1,16,0,0,0,0,1,0,0,0,0,0,0,1,4,4,0.3086649,4000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
