race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
White,1,36,2.9,MS,-0.48,0.726190476,1
White,2,34,2.8,MS,-0.16,0.691666667,1
White,2,38,2.7,MS,1.15,0.732142857,1
White,2,38,2.6,MS,-0.78,0.722619048,1
White,2,35,2.9,MS,0.22,0.713690476,1
White,1,35,3.5,MS,1.08,0.770833333,1
White,1,46,2.7,MS,0.8,0.832142857,1
White,1,35,3,MS,0.53,0.723214286,1
White,2,33,2.1,MS,-0.62,0.6125,1
White,2,35,3.2,MS,0.92,0.742261905,1
White,1,28,3.3,MS,0.37,0.664285714,1
White,2,36,2.9,MS,0.28,0.726190476,1
White,1,35,2.9,MS,0.09,0.713690476,1
White,1,32,3.8,MS,-0.39,0.761904762,1
White,1,32,2.9,MS,0.68,0.676190476,1
White,2,40,3.3,MS,0.34,0.814285714,1
White,1,31,3.9,MS,0.14,0.758928571,1
White,2,35,3.6,MS,-0.33,0.780357143,1
White,1,32,3.1,MS,-0.9,0.695238095,1
Black,1,29,2.5,MS,-0.25,0.600595238,0
White,2,35,2.8,SC,-1.24,0.704166667,0
White,1,40,3.4,Mt,1.86,0.823809524,1
Black,1,34,3.3,NE,1.75,0.739285714,1
Black,2,27,3.5,NE,-0.93,0.670833333,1
Black,1,30,3.3,NE,0.29,0.689285714,1
Black,2,31,2.2,NE,0.21,0.59702381,0
Black,1,23.3,2.7,MS,-1.56,0.548392857,0
Asian,2,30.7,1.9,NE,-0.02,0.564702381,0
Black,1,29,3.2,NE,1.12,0.667261905,1
Black,1,33,2.3,MS,0.16,0.631547619,1
Asian,1,29,2.7,NE,0.16,0.619642857,0
Black,1,39,3.2,MS,1.03,0.792261905,1
Black,1,32.5,2.6,MS,1.94,0.653869048,1
Black,2,32,2.9,SE,-0.57,0.676190476,0
Black,2,31,3.1,NW,0.62,0.682738095,1
White,2,37,3,NG,-0.04,0.748214286,1
White,1,30.5,3,MS,0.77,0.666964286,1
Black,1,27,2.8,SE,-1.06,0.604166667,0
Black,2,36,2.6,NE,0.41,0.697619048,1
Black,2,29,2.1,NE,-0.56,0.5625,1
White,1,36,3.3,MS,0.55,0.764285714,1
Asian,1,30,2.8,MS,0.05,0.641666667,0
Black,1,32.5,2.1,NE,0.76,0.60625,1
White,2,23.5,3.6,MS,0.69,0.636607143,1
Black,1,31,2.9,NE,-0.9,0.663690476,0
Black,1,31,3.1,FW,-0.62,0.682738095,1
Black,2,30,2.7,NE,1.14,0.632142857,1
Black,2,31,2.9,GL,-1.69,0.663690476,0
Black,2,29,2.7,MS,-1.03,0.619642857,0
Black,2,28,2.8,NE,-0.09,0.616666667,1
White,2,40,1.7,NE,0.52,0.661904762,1
Hispanic,1,29,3.6,NE,-0.58,0.705357143,0
Hispanic,2,29,2.5,NE,0.56,0.600595238,1
Black,1,34,3.3,NE,-1.24,0.739285714,1
Black,2,30,3.4,NE,0.71,0.698809524,1
Black,1,28.5,2.2,FW,-0.31,0.56577381,0
Black,1,36,2.2,MS,-0.55,0.65952381,0
Black,2,31,2.8,GL,0.02,0.654166667,1
Black,1,31,2.2,NE,-0.48,0.59702381,0
White,2,35,2.3,NG,1.69,0.656547619,1
Black,1,35,3.2,MS,0.78,0.742261905,1
Black,1,34,3.2,NE,0.97,0.729761905,1
Asian,2,30,2.8,NE,-0.69,0.641666667,0
Black,1,32,3.4,MS,0.1,0.723809524,1
White,1,37,2.7,NG,-0.64,0.719642857,1
White,2,34.5,1.9,MS,-0.93,0.612202381,1
White,2,36,2.7,MS,0.78,0.707142857,1
Black,1,26,3.6,NE,0.03,0.667857143,0
Black,1,34,3.1,NG,-0.35,0.720238095,1
White,2,28,3.9,MS,0.6,0.721428571,1
Black,1,26,2.9,NE,-0.14,0.601190476,1
Black,1,26.5,2.8,NG,-2.14,0.597916667,0
Black,2,37,1.9,MS,-0.96,0.643452381,0
Black,1,32,2.1,NE,-0.62,0.6,1
Black,1,20,2.7,MS,-0.93,0.507142857,0
White,2,31.5,2.4,SE,-0.06,0.622321429,0
Black,1,33,3.7,SE,-0.55,0.764880952,1
White,1,35,2.7,MS,-0.28,0.694642857,1
Black,2,31.5,2,NE,-0.68,0.58422619,1
Black,2,23.3,3.5,NE,0.21,0.624583333,1
Black,1,29,2.7,NG,-0.04,0.619642857,1
Black,2,32,2.2,NE,-0.91,0.60952381,0
White,2,39,2.5,MS,1.4,0.725595238,1
Black,1,33,2.2,NE,-1.41,0.62202381,1
White,1,33,3,NE,-0.72,0.698214286,0
Asian,1,31,2.7,GL,0.14,0.644642857,0
Black,1,29.5,2.4,NE,-0.17,0.597321429,1
Black,1,30,2.6,SC,0.89,0.622619048,0
Black,1,28,2.7,NE,-0.02,0.607142857,1
Black,2,29,2.6,SE,-1.18,0.610119048,0
White,1,30.3,2.5,SE,-0.43,0.616845238,1
Black,2,32,2.6,MS,-0.8,0.647619048,1
Black,2,26,3.1,FW,-0.05,0.620238095,0
Black,2,32,3,FW,1.22,0.685714286,1
Black,1,32,3.4,MS,-1.68,0.723809524,0
Black,1,39,2.2,MS,1.72,0.69702381,1
Black,1,29,2.6,GL,-1.36,0.610119048,1
Black,1,30,3.6,NE,-0.02,0.717857143,1
Black,1,36.5,2.9,NE,1.59,0.732440476,1
Black,1,24,2.7,MS,0.57,0.557142857,1
Black,2,32,3.5,NE,0.59,0.733333333,1
Black,1,35,2.3,NE,0.46,0.656547619,1
Black,1,39,3.4,SE,1.61,0.811309524,1
Other,1,25,3.6,SE,1.73,0.655357143,1
Black,1,32,3,NE,0.46,0.685714286,1
Black,1,34,2.9,NE,-0.36,0.701190476,1
Black,1,28,3,FW,1.09,0.635714286,0
Black,1,35,2.7,NE,-0.21,0.694642857,1
Asian,1,26.5,3.1,FW,-0.21,0.626488095,0
White,1,32,3,MS,0.88,0.685714286,1
Black,2,30,3.3,SE,1.39,0.689285714,1
Black,1,28,3.1,MS,2.23,0.645238095,1
Black,1,23.5,3.6,MS,-0.52,0.636607143,0
Black,2,39,2.9,MS,2.6,0.763690476,1
White,2,40,3.6,MS,0.24,0.842857143,1
Black,2,32,2.6,NE,1.44,0.647619048,1
White,1,35,2.8,MS,2.36,0.704166667,1
Black,1,30,2.5,Mt,0.18,0.613095238,1
Black,1,33,2.9,NE,0.44,0.688690476,1
Black,2,23,3.5,SE,0.8,0.620833333,1
Black,2,29,2.6,NE,-0.61,0.610119048,1
Black,1,32,2.7,NE,-1.04,0.657142857,1
White,1,35,3,MS,0.05,0.723214286,0
Black,2,27.5,2.4,NE,-0.45,0.572321429,1
Black,2,41,2.1,NE,0.71,0.7125,1
Black,2,30,2.5,NE,-0.69,0.613095238,1
Black,1,29,2.4,SE,0.49,0.591071429,1
Black,2,34,3.1,MS,1.52,0.720238095,1
Black,1,32,3.2,MS,1.14,0.704761905,1
Black,1,26,3,NE,1.49,0.610714286,1
Black,1,30,3.4,SE,-2.6,0.698809524,0
White,2,40,3.7,NE,-0.39,0.852380952,1
White,1,46,4,SC,1.12,0.955952381,1
White,2,44.5,3.6,GL,0.57,0.899107143,1
Black,2,33,3.3,GL,-0.82,0.726785714,1
White,2,47,3.7,NE,1.22,0.939880952,1
Black,2,35.5,3.6,MS,-0.75,0.786607143,1
White,2,45,3.1,MS,-0.82,0.857738095,1
White,2,41,3.2,MS,-1.21,0.817261905,1
White,1,42,4,MS,0.37,0.905952381,1
White,1,46,3.7,MS,1.55,0.927380952,1
White,1,46,2.6,MS,1.22,0.822619048,1
White,2,45,3.4,MS,-1.27,0.886309524,1
White,2,45,3.6,NG,1.59,0.905357143,1
White,1,48,3.6,SE,0.93,0.942857143,1
White,1,41,3.7,MS,0.19,0.864880952,1
White,1,41,3.6,MS,-0.46,0.855357143,1
White,1,45,3.6,MS,1.83,0.905357143,1
White,2,46,3.6,SC,0.87,0.917857143,1
White,2,45,3.8,MS,-1.31,0.924404762,0
White,2,45,3.4,SE,-2.96,0.886309524,1
White,1,43,3.8,Mt,-0.33,0.899404762,1
Other,1,41,3.4,NE,0.3,0.836309524,1
White,1,43,3.5,NE,-0.53,0.870833333,1
White,2,41,3.5,MW,-0.65,0.845833333,1
White,2,44,3.2,NG,2.33,0.854761905,1
Black,2,34,3.2,SC,-1.48,0.729761905,0
White,2,47,3.5,MS,0.62,0.920833333,1
Hispanic,2,45,3.9,MS,0.09,0.933928571,1
White,1,39,3.9,MS,0.23,0.858928571,1
White,1,45,3.7,FW,-1.47,0.914880952,0
White,2,34,3.6,NG,0.98,0.767857143,1
White,2,45,3.5,Mt,-1.14,0.895833333,1
White,2,39,3.8,MS,-0.27,0.849404762,1
White,2,42,3.6,NE,-0.54,0.867857143,1
White,1,39.5,3.6,NE,-0.09,0.836607143,1
Other,2,29.5,3.8,GL,-0.72,0.730654762,1
Black,1,28,3.1,MS,-1.24,0.645238095,1
White,2,42,3.1,NE,-0.57,0.820238095,1
Black,1,29,2.6,NG,-1.1,0.610119048,0
White,2,42,3.6,MS,-0.33,0.867857143,1
White,1,44,3.6,MS,-0.55,0.892857143,1
White,2,42,3.8,GL,0.28,0.886904762,1
White,1,40,3.3,NE,-0.78,0.814285714,1
White,1,42,3.6,NE,0.27,0.867857143,1
Black,1,34,3.7,NE,-1.87,0.777380952,1
White,1,44,3.6,NG,0.1,0.892857143,1
Black,1,24,3.9,MS,-1.21,0.671428571,1
Black,2,38,3.4,NE,-2.64,0.798809524,1
Black,1,36,3.5,NE,-0.91,0.783333333,1
White,1,46,3.6,GL,1.5,0.917857143,1
White,2,42,3,NE,-0.76,0.810714286,1
Hispanic,2,48,3.1,NE,0.99,0.895238095,1
Hispanic,1,41,3.7,FW,-0.94,0.864880952,0
White,2,37,3.6,NG,0.32,0.805357143,1
White,2,37,3.7,FW,-0.19,0.814880952,1
White,2,43,3.7,GL,-0.85,0.889880952,1
White,2,44,3.2,NG,-1.08,0.854761905,1
White,2,45,2.9,GL,0.52,0.838690476,1
White,1,41,3.2,NG,0.13,0.817261905,1
White,2,39,3.7,NE,0.38,0.839880952,1
White,2,41,3.9,NE,0.61,0.883928571,1
Asian,1,40.5,3.5,NE,-0.47,0.839583333,1
Hispanic,1,41,3.5,SE,-1.08,0.845833333,1
White,2,44,3.9,NE,0.54,0.921428571,1
White,2,45,3.2,NE,-0.15,0.867261905,1
White,1,39.5,3.7,NG,-0.72,0.846130952,1
White,2,42.5,3.7,NE,0.07,0.883630952,1
White,2,42,3.6,NE,-0.16,0.867857143,1
White,1,39,3.4,NE,0.1,0.811309524,1
White,1,44,3.2,NE,0.99,0.854761905,1
White,2,43,3.7,GL,0.77,0.889880952,1
White,2,44,3.7,NE,0.77,0.902380952,1
White,2,42,3.1,NG,-0.22,0.820238095,1
White,1,42,3.7,NE,-0.03,0.877380952,1
White,1,40.5,3.6,FW,0.45,0.849107143,1
White,2,42,3.8,NE,0.51,0.886904762,1
White,1,46,3.5,GL,-0.31,0.908333333,1
White,2,42,3.5,NE,0.2,0.858333333,1
White,1,44,3.8,NE,1.08,0.911904762,1
White,2,46,3.3,NE,1.72,0.889285714,1
White,1,46,3.4,GL,1.5,0.898809524,1
White,2,46,3.5,NE,0.51,0.908333333,1
White,2,41,3.8,FW,-1.36,0.874404762,1
White,1,44,3.7,NE,0.22,0.902380952,1
White,2,41,3.3,NE,-0.25,0.826785714,1
White,1,41,3.1,NE,-1.3,0.807738095,1
White,1,48,3.4,NG,1.44,0.923809524,1
Asian,2,41,3.4,FW,-0.92,0.836309524,1
Asian,1,37.5,3.6,FW,-0.82,0.811607143,1
White,1,48,3.7,NE,2.42,0.952380952,1
White,1,35,3.5,GL,-0.12,0.770833333,1
White,2,43,3.6,MS,0.93,0.880357143,1
White,1,40,3.9,NE,-0.12,0.871428571,0
White,2,44,3.2,GL,1.66,0.854761905,1
White,2,43,3.5,Mt,-0.6,0.870833333,1
White,1,44,3.4,MS,1.53,0.873809524,1
Mexican,1,31,3.4,GL,-1.65,0.711309524,1
White,2,41,3.7,FW,-1.84,0.864880952,0
White,1,41,3.4,NE,0.54,0.836309524,1
White,1,38,3.6,NE,0.26,0.817857143,1
White,2,42,3.6,NE,1.34,0.867857143,1
White,2,46,3.5,NE,0,0.908333333,1
Hispanic,1,40,3.9,NE,-0.63,0.871428571,1
White,2,37.7,3.4,NG,0.25,0.795059524,1
White,2,40,3.8,NE,0.48,0.861904762,1
White,1,40,3.7,NG,-0.16,0.852380952,1
White,2,42,3.9,Mt,-0.63,0.896428571,1
Puertorican,1,44,3.5,NE,0.67,0.883333333,1
White,2,41,3.4,NE,0.41,0.836309524,1
White,1,42,3.3,NE,-0.15,0.839285714,1
White,1,42,3.6,NG,1.63,0.867857143,1
Asian,1,41,3.7,NE,0.1,0.864880952,1
White,2,42,3.3,NE,1.18,0.839285714,1
White,1,42,3.5,GL,0.48,0.858333333,1
White,1,41,3.7,NE,0.04,0.864880952,1
White,2,46,3.1,NG,1.98,0.870238095,1
Asian,1,43,3.4,MS,-0.02,0.861309524,1
White,2,32.5,3.1,MS,-2.06,0.701488095,0
White,2,40,3.7,NE,-0.25,0.852380952,1
Asian,2,39,3.9,NE,-0.15,0.858928571,1
Asian,2,42,3.6,FW,1.69,0.867857143,1
White,1,38.5,3.6,NG,0.74,0.824107143,1
Asian,1,43,3.6,NE,0.86,0.880357143,1
White,2,39,3.5,NE,1.4,0.820833333,1
White,2,44,3.1,NG,0.93,0.845238095,1
White,2,41,3.4,NE,-0.6,0.836309524,1
White,1,43,3.4,NE,-0.6,0.861309524,1
White,1,41,3.6,NE,-1.71,0.855357143,1
White,2,44,3.3,MS,0.01,0.864285714,1
White,2,45,3.6,NE,0.9,0.905357143,1
White,2,41,3.6,NG,-0.22,0.855357143,1
White,2,41,3,NE,1.34,0.798214286,1
Mexican,2,32,3.3,NE,-1.01,0.714285714,0
White,1,40,3.8,NE,0.55,0.861904762,1
White,2,47,3.5,NE,-0.6,0.920833333,1
White,2,36,2.8,NE,-1.07,0.716666667,1
White,2,32,3.3,GL,-0.4,0.714285714,1
White,2,39,2.8,GL,-0.49,0.754166667,1
White,2,29.5,3.4,NE,0.92,0.692559524,1
Asian,2,37,3,FW,0.53,0.748214286,0
White,1,35,3.6,NE,1.78,0.780357143,1
White,2,29,3.3,GL,0.58,0.676785714,1
White,1,39,2.4,GL,-0.47,0.716071429,1
White,2,31,3.4,NE,0.46,0.711309524,1
White,1,39,3.7,GL,1.74,0.839880952,1
White,1,32,3.4,GL,-1.21,0.723809524,1
White,2,37,2.9,GL,-0.66,0.738690476,1
White,2,30,3.4,NE,-1.07,0.698809524,1
White,2,38,2.7,GL,-1.07,0.732142857,1
White,1,35,3.6,GL,-0.24,0.780357143,1
White,2,34.5,2.5,GL,0.74,0.669345238,1
White,2,38,2.5,GL,-0.91,0.713095238,1
Black,2,17.5,3.6,GL,-1.54,0.561607143,1
White,2,37,3,GL,0.51,0.748214286,1
White,1,43,4,GL,1.51,0.918452381,1
White,2,36,3.1,SE,0.51,0.745238095,1
White,2,36,2.3,NE,-0.21,0.669047619,1
White,2,41,2.5,GL,1.34,0.750595238,1
White,2,26,2.6,GL,0.2,0.572619048,1
White,2,39,2.8,GL,-0.05,0.754166667,1
Asian,1,36,3.4,GL,-0.63,0.773809524,1
White,2,37,2.6,GL,-1.24,0.710119048,1
White,2,36,2.6,GL,1.6,0.697619048,1
White,2,39,3.2,GL,-1.19,0.792261905,1
White,2,37,3.3,GL,0.78,0.776785714,1
White,2,39,2.7,NE,-1.03,0.744642857,1
White,1,33.5,3.4,GL,-0.54,0.742559524,1
White,2,36,3.2,GL,1.11,0.754761905,1
White,1,40,3.8,GL,1.71,0.861904762,1
White,1,40,3.8,GL,1.11,0.861904762,1
White,2,28,3.3,SE,-0.4,0.664285714,0
White,1,37,2.4,GL,0.34,0.691071429,1
White,2,35,3.1,MS,-0.49,0.732738095,0
White,1,35.5,2.1,NE,0.06,0.64375,1
White,2,38,3.3,GL,-0.73,0.789285714,1
White,2,36,3.2,NE,-0.47,0.754761905,1
White,2,28,3.3,MS,-0.91,0.664285714,1
White,1,36,2.9,GL,-0.91,0.726190476,1
White,1,37,2.6,GL,-0.75,0.710119048,1
White,1,36,2.6,NE,-0.52,0.697619048,0
White,1,34.5,3.3,GL,-0.82,0.745535714,1
White,2,36,3,GL,-0.33,0.735714286,1
White,1,35,3.7,GL,-0.49,0.789880952,1
White,2,38,3.3,GL,0.18,0.789285714,1
White,2,34.5,2.7,GL,0.39,0.688392857,1
White,2,38,3,GL,-0.08,0.760714286,1
White,1,37,4,NE,1.88,0.843452381,1
White,2,36,2.9,NE,-0.63,0.726190476,1
White,1,39,3.7,GL,0.78,0.839880952,1
White,1,41,3.6,GL,1.41,0.855357143,1
White,2,37,2.6,GL,0.06,0.710119048,1
White,2,42,2.6,Mt,0.53,0.772619048,1
White,2,36,2.7,GL,-0.17,0.707142857,1
White,2,39,3.5,NE,0.46,0.820833333,1
White,1,35,3.4,NE,0.99,0.761309524,1
White,2,31,3.8,NE,0.53,0.749404762,1
White,1,33.5,3.5,GL,0.5,0.752083333,1
White,2,43,2.7,NE,-0.13,0.794642857,1
White,1,23,3,NE,-0.92,0.573214286,1
White,2,38,3.3,NE,0.43,0.789285714,1
Asian,2,29,2.9,MW,-0.56,0.638690476,1
White,2,41,2.7,NE,-1.32,0.769642857,0
Asian,2,35,2.6,MS,-0.49,0.685119048,1
White,2,29.5,3.5,NE,-0.03,0.702083333,1
Hispanic,2,36,2.8,NE,-1.98,0.716666667,1
White,2,33,3.5,NE,-1.15,0.745833333,1
Black,2,28.5,3,NE,-1.35,0.641964286,0
White,2,40,3,NE,0.56,0.785714286,1
White,1,39,3,NE,-0.53,0.773214286,1
White,2,41,2.9,GL,0.37,0.788690476,1
Asian,2,31,3.2,NE,0.4,0.692261905,1
Black,2,29,2.6,GL,-0.86,0.610119048,1
White,1,33,3.5,NE,0,0.745833333,1
White,2,31,2.4,NE,-0.72,0.616071429,0
White,2,37,3.3,NG,0.96,0.776785714,1
White,2,33,3.4,NG,-0.56,0.736309524,1
White,2,34,3.6,NE,0.13,0.767857143,1
White,2,38,2.8,NE,1.32,0.741666667,1
White,2,34,3.7,MS,0.6,0.777380952,0
White,2,39,3.2,SE,0.56,0.792261905,1
White,1,34,3.4,NE,-0.86,0.748809524,0
White,1,37,2.9,NE,0.92,0.738690476,1
Other,1,35,2.8,NG,-1.55,0.704166667,1
Asian,1,37,3,Mt,0.56,0.748214286,1
White,2,43,3.7,NE,2.11,0.889880952,1
White,1,36,3.1,GL,0.46,0.745238095,1
White,1,35,3.6,SE,0.33,0.780357143,1
White,1,41,3.3,NE,-0.13,0.826785714,1
White,2,38,3.3,Mt,1.32,0.789285714,1
White,1,36,3.8,MS,-0.06,0.811904762,1
Hispanic,2,37,3.3,NE,1.78,0.776785714,1
Hispanic,1,32,3.1,NE,-1.38,0.695238095,1
Asian,1,40,2.9,NE,-0.43,0.776190476,1
White,2,37,3,NG,0.4,0.748214286,1
White,2,42,3.2,Mt,-0.46,0.829761905,1
White,1,39,2.8,NE,1.42,0.754166667,1
White,2,37,3.3,NE,0.6,0.776785714,0
White,2,37,2.6,GL,1.69,0.710119048,1
White,1,34,3.4,MS,0.79,0.748809524,1
White,2,37,3.5,NE,1.95,0.795833333,1
White,2,36,3.4,NE,0.07,0.773809524,1
White,2,38,3.6,NE,0.4,0.817857143,1
Asian,2,39,2.5,NG,0.79,0.725595238,1
White,2,38.5,3.3,NE,1.35,0.795535714,1
Black,2,20.5,2.2,NE,-2.09,0.46577381,1
Other,2,30,3.5,NE,0.33,0.708333333,1
White,1,35,3.5,NE,0.07,0.770833333,1
White,1,30,2.8,MS,0.2,0.641666667,1
White,2,41,2.8,NE,0.56,0.779166667,1
White,1,38,3.1,NE,0.3,0.770238095,1
Black,1,32,3.3,NE,-1.19,0.714285714,0
White,2,38.5,3.5,NE,0.69,0.814583333,1
White,2,36,3.5,NE,-0.16,0.783333333,0
Black,1,38,3.2,NE,0.79,0.779761905,1
White,2,34,2.6,NE,1.05,0.672619048,1
White,2,34,3.5,MS,-0.66,0.758333333,1
Puertorican,1,32,2.5,SE,0.53,0.638095238,1
White,2,40,3.1,NE,1.19,0.795238095,1
White,2,44,3.1,SE,-0.43,0.845238095,1
White,2,33,2.8,NE,-1.32,0.679166667,1
White,2,36,3.1,NG,1.62,0.745238095,1
White,1,37,3.6,NE,1.62,0.805357143,1
White,2,36,3.5,NE,-1.81,0.783333333,1
White,1,33,3.1,NE,0.07,0.707738095,1
Hispanic,1,26,3.6,NE,-1.05,0.667857143,1
White,2,38,2.9,NE,0.99,0.751190476,1
White,1,36,3.1,NG,-0.49,0.745238095,1
Asian,1,31,3.4,SC,-0.53,0.711309524,1
White,1,30,3.6,NG,-0.16,0.717857143,1
White,1,35,2.8,NE,0.15,0.704166667,1
White,2,38,3.6,NE,0.55,0.817857143,1
White,1,38,3.1,GL,0.25,0.770238095,1
White,2,43,3,GL,0.83,0.823214286,1
White,2,41,3.4,GL,-0.74,0.836309524,1
White,2,36,3.2,GL,-0.7,0.754761905,1
White,1,35,3.2,GL,0.29,0.742261905,1
Puertorican,2,35,3.2,GL,-0.1,0.742261905,1
White,1,41,3,GL,1.22,0.798214286,1
White,1,36,3.2,GL,-1.63,0.754761905,1
White,2,40,3.3,GL,1.27,0.814285714,1
Asian,2,32,3.3,GL,-0.17,0.714285714,1
White,1,35,3.6,GL,1.33,0.780357143,1
White,2,39,3.6,GL,-0.49,0.830357143,1
White,2,38,3.2,GL,0.45,0.779761905,1
White,2,36,3.4,GL,0.97,0.773809524,1
White,2,38,3.1,GL,-0.94,0.770238095,1
White,2,40,3.5,GL,0.54,0.833333333,1
White,1,35,3,NE,-1.59,0.723214286,1
White,2,38,2.8,GL,-1.45,0.741666667,1
White,1,40,3.2,GL,0.08,0.804761905,1
White,2,35,3.9,GL,1.47,0.808928571,1
White,1,36,3.5,GL,-0.98,0.783333333,1
White,2,35,3.7,GL,-0.79,0.789880952,0
White,2,44,2.8,GL,-0.07,0.816666667,1
White,2,40,2.8,GL,0.41,0.766666667,1
White,2,41,3.2,GL,1.04,0.817261905,1
White,1,37,3.4,MS,0.19,0.786309524,1
White,2,36,3.2,GL,-0.05,0.754761905,1
White,1,37,3.2,NE,-0.23,0.767261905,1
White,1,43,3.7,GL,0.88,0.889880952,1
White,1,36,3.7,GL,-0.13,0.802380952,1
White,1,37,3.8,GL,-0.88,0.824404762,0
White,2,37,3.6,GL,1.49,0.805357143,1
White,1,37,3.3,GL,-0.6,0.776785714,1
White,2,38,3.3,GL,-0.46,0.789285714,1
White,1,37,3.3,GL,-1.24,0.776785714,1
White,1,38,3.6,GL,1.36,0.817857143,1
White,2,36,3.2,GL,0.26,0.754761905,1
White,2,37,3.4,GL,0.16,0.786309524,1
White,2,39,2.8,GL,1.04,0.754166667,1
White,1,38,3.1,NE,0.51,0.770238095,1
Hispanic,1,35,3.3,GL,0.01,0.751785714,1
White,2,36,3.6,GL,0.94,0.792857143,1
White,2,40,2.9,GL,1.36,0.776190476,1
White,2,39,3.5,GL,1.61,0.820833333,1
White,2,41,3,GL,1.66,0.798214286,1
White,2,35,3.2,GL,-0.17,0.742261905,1
White,2,38,3.5,GL,0.58,0.808333333,1
White,1,35.5,3.3,GL,-0.28,0.758035714,1
White,2,38,3.2,GL,0.08,0.779761905,1
White,1,39,3.2,GL,-0.52,0.792261905,1
White,2,36,3.1,GL,-0.85,0.745238095,1
White,1,36,3.6,GL,1.58,0.792857143,1
White,1,38,3.5,GL,0.17,0.808333333,1
White,2,38,2.9,GL,0.65,0.751190476,1
White,1,37,3.2,GL,0.65,0.767261905,1
Asian,1,37,3.5,GL,-1.91,0.795833333,1
White,2,36,3.7,GL,-0.24,0.802380952,1
White,2,39,3.5,GL,1.2,0.820833333,1
White,2,36,3.2,GL,-1.56,0.754761905,1
White,1,35,3.7,GL,0.58,0.789880952,1
White,2,38,3.1,GL,-0.1,0.770238095,1
White,1,34,3.4,GL,0.37,0.748809524,1
White,1,36,3.5,GL,-1.07,0.783333333,1
White,1,35,3.7,GL,0.72,0.789880952,1
White,2,34,3.5,GL,0.05,0.758333333,1
White,1,37,3.4,GL,-0.1,0.786309524,1
White,1,38,3.4,GL,1.88,0.798809524,1
White,1,37,3,FW,0.51,0.748214286,0
White,1,42,3.2,GL,1.43,0.829761905,1
White,2,35,3.5,GL,0.97,0.770833333,1
White,1,37,3.1,GL,1.33,0.757738095,1
White,1,35,3.9,GL,2.08,0.808928571,1
White,2,34,3.7,GL,-0.85,0.777380952,1
White,1,36,4,GL,-0.6,0.830952381,1
White,1,42,3,GL,-0.59,0.810714286,1
Asian,2,34,3.6,GL,0.94,0.767857143,1
White,2,41,2.9,GL,-0.2,0.788690476,1
White,1,36,3.2,GL,-0.33,0.754761905,1
White,2,39,3.2,GL,0.05,0.792261905,1
White,2,35,3.5,GL,0.12,0.770833333,1
White,1,39,3.4,GL,0.19,0.811309524,1
White,2,36,3.5,GL,-0.24,0.783333333,1
Asian,2,39,3.1,GL,-0.03,0.782738095,1
White,1,39,3.5,GL,1.11,0.820833333,1
White,1,35,3.3,GL,-0.52,0.751785714,1
White,2,36,3.3,SE,0.72,0.764285714,1
White,2,35,3.5,GL,0.19,0.770833333,1
White,2,35.5,3.7,NW,1.03,0.796130952,1
White,1,33.5,3.7,NW,-1.07,0.771130952,1
White,2,34.5,3.2,NW,0.62,0.736011905,1
White,1,35,2.9,FW,-1.24,0.713690476,1
White,1,36,3.6,FW,2.1,0.792857143,1
White,2,37,3,NW,-0.29,0.748214286,1
White,2,41,2.8,NW,0.2,0.779166667,1
White,2,36,3.4,FW,0.22,0.773809524,1
White,2,38,2.5,NW,0.24,0.713095238,1
Asian,2,28,3.5,FW,-0.33,0.683333333,0
White,1,37,2.7,FW,-1.4,0.719642857,0
White,2,34,3.8,NW,0.8,0.786904762,1
White,1,37,3.2,NW,-0.83,0.767261905,1
White,1,37,4,NW,-0.13,0.843452381,1
White,2,41,2.5,NW,1.15,0.750595238,1
Asian,2,35,3.2,NW,-0.46,0.742261905,1
White,1,34.5,3.3,Mt,-0.02,0.745535714,1
White,1,40,3.3,NW,0.51,0.814285714,1
White,1,36,2.9,NW,-1.38,0.726190476,0
White,1,37,3.5,NW,2.33,0.795833333,1
White,2,42,2.6,FW,0.49,0.772619048,1
White,2,38,3.9,NW,1.93,0.846428571,1
White,2,36,3.2,NW,-0.02,0.754761905,1
White,2,36,3.4,NW,0.04,0.773809524,1
White,1,37,3.4,NW,1.09,0.786309524,1
White,2,36,2.9,NW,-0.89,0.726190476,1
White,2,36,3,FW,-1.4,0.735714286,0
White,2,35,3.3,NW,0.41,0.751785714,1
White,1,32,3.6,FW,-0.41,0.742857143,0
White,2,35,3.2,FW,-0.89,0.742261905,1
White,2,36,3,NW,-1.11,0.735714286,0
Other,1,36,3.1,NW,1.61,0.745238095,1
White,1,36,2.8,NW,1.03,0.716666667,1
White,2,37,3.5,FW,0.64,0.795833333,1
White,2,34,3.5,NW,0.51,0.758333333,1
Asian,2,34,3.4,FW,0.66,0.748809524,1
Asian,1,31,2.9,FW,0.14,0.663690476,1
White,1,42,3.9,FW,-0.56,0.896428571,1
White,1,35,3.4,FW,0.51,0.761309524,1
White,1,39,3.4,NW,2.24,0.811309524,1
White,2,37,3,NW,-0.35,0.748214286,1
White,2,34.3,2.6,MS,-0.58,0.676369048,0
White,2,37,2.4,NW,0.43,0.691071429,1
White,2,43,3.4,NW,0.57,0.861309524,1
White,2,36,2.8,FW,-0.35,0.716666667,1
White,2,39,2.8,NW,1.83,0.754166667,1
White,1,38,3.7,FW,0.95,0.827380952,1
Asian,1,29,3.4,FW,0.2,0.686309524,1
White,1,35,2.9,NW,-0.02,0.713690476,1
